area;location;price;rooms;square_price;source;title
35;Opština Stari grad , Dorćol , Kapetan Mišina;147000;1.0;4200;halooglasi;Jedinstven mali salonac Studentski trg
59;Opština Novi Beograd , Paviljoni , Bulevar Mihajla Pupina;145000;2.5;2458;halooglasi;Paviljoni, Bulevar Mihajla Pupina, stan 59m2
94;Opština Voždovac , Kumodraž , Vojvode Stepe;140000;4.0;1489;halooglasi;Kumodraž II,Farmaceutski fakultet,94m2,IV,CG,uknj
60;Opština Novi Beograd , Blok 70 (kineski tržni centar) , Jurija Gagarina;201000;2.5;3350;halooglasi;Jurija Gagarina, Blok 70, Novi Beograd ID#2241
37;Opština Zvezdara , Učiteljsko naselje , Živka Davidovića;96200;1.5;2600;halooglasi;Živka Davidovića, Učiteljsko naselje, Zvezdara ID#
62;Opština Zvezdara , Cvetkova pijaca , Podujevska;214000;3.0;3452;halooglasi;Podujevska, Cvetkova pijaca, Zvezdara ID#2243
65;Opština Palilula , Borča , Hopovska;113000;2.5;1738;halooglasi;Uknjižen 65m2, mereno 70m2+lođa, TC Stop shop ID#1
73;Opština Savski venac , Centar , Deligradska;249000;2.0;3411;halooglasi;Dvosoban stan, 73m2 Deligradska, Slavija
69;Opština Vračar , Krunski venac , Prote Mateje;219000;3.5;3174;halooglasi;Vračar, Krunski venac - Prote Mateje 69m2
81;Opština Novi Beograd , Blok 63 , Gandijeva;184000;3.5;2272;halooglasi;Blok 63, 81m2, IX, odličan, minimalna ulaganja
79;Opština Novi Beograd , Novi Merkator , Omladinskih brigada;250000;2.5;3165;halooglasi;Novi Merkator, Omladinskih brigada, odlličan dvoip
101;Opština Stari grad , Centar , Bulevar despota Stefana;378000;3.0;3743;halooglasi;Botanička bašta, 101m2, III, cg,
36;Opština Novi Beograd , Blok 62 , Dušana Vukasovića;79000;1.5;2194;halooglasi;Blok 62, Dušana Vukasovica 1,5 stan 36m2, korisne
51;Opština Voždovac , Vojvode Vlahovića ,;110000;3.0;2157;halooglasi;Vojvode Vlahovića, Milovana Vidakovića 51m2, 3.0,
120;Opština Vračar , Kalenić pijaca , Njegoseva;474000;5.0;3950;halooglasi;Kalenic, Njegoseva
56;Opština Rakovica , Centar , Pilota Mihaila Petrovića;125000;2.0;2232;halooglasi;Pilota Mihaila Petrovića, Rakovica 2,0, 56+8m2
66;Opština Savski venac , Savski trg - Pristanište , Gavrila Principa;215000;3.0;3258;halooglasi;Gavrila Principa, Savski trg, Savski venac ID#2240
67;Opština Palilula , Hadžipopovac , Primorska;209999;3.0;3134;halooglasi;Hadžipopovac, trosoban stan, extra ponuda
63;Opština Voždovac , Medaković padina , Cvetanova Ćuprija;130000;3.0;2063;halooglasi;Medak padina, 63m2, pr, eg
54;Opština Voždovac , Medaković padina , Cvetanova Ćuprija;118000;2.5;2185;halooglasi;Medak padina, 54m2, pr, eg
63;Opština Novi Beograd , Ledine;129000;2.5;2048;halooglasi;Novogradnja sa građ.dozvolom,Ledine kod nove crkve
63;Opština Novi Beograd , Stari Merkator , Klare Cetkin;180000;2.0;2857;halooglasi;Hotel YU, Klare Cetkin, 63m2, 2.0, uknjiženo
88;Opština Voždovac , Autokomanda , Bože Jankovića;245000;4.0;2784;halooglasi;Bože Jankovića, Autokomanda 88m2, novogradnja
36;Opština Voždovac , Voždovačka crkva , Gostivarska;107000;1.0;2972;halooglasi;Voždovačka crkva, 36m2, pr, ta.
63;Opština Novi Beograd , Ledine;136300;2.5;2163;halooglasi;Novogradnja sa građ.dozvolom,Ledine kod nove crkve
64;Opština Novi Beograd , Blok 45 (TC Enjub) , Jurija Gagarina;168000;2.0;2625;halooglasi;Prostran renoviran stan
150;Opština Savski venac , Dedinje , Miloja Đaka;395000;4.0;2633;halooglasi;Dedinje, luks, dva garažna mesta ID#6208
86;Opština Novi Beograd , Blok 63 , Nehruova;190000;3.5;2209;halooglasi;Stan na prodaju, blok 63
40;Opština Vračar , Kalenić pijaca , Maksima Gorkog;149900;1.5;3748;halooglasi;Kalenić pijaca,, 40m2, III, cg
83;Opština Savski venac , Beograd na vodi , Hercegovačka-Savski venac;495000;3.0;5964;halooglasi;Beograd na vodi, 83m2, XXIII, cg,
83;Opština Rakovica , Miljakovac , Osme Crnogorske Brigade;145000;4.0;1747;halooglasi;Miljakovac kod pošte uknjižen duplex ID#1114
61;Opština Novi Beograd , Blok 67 (Belvil) , Jurija Gagarina;245000;2.0;4059;halooglasi;Belville, svetao, dvostran, namešten ID#3215
52;Opština Zvezdara , Đeram pijaca , Đuke Dinić;132600;2.5;2550;halooglasi;Đeram pijaca, Đuke Dinić, 52 m2
66;Opština Novi Beograd , Blok 22 , Bulevar Zorana Đinđića;199900;3.0;3029;halooglasi;Blok 22,atraktivna lokacija,trosoban,uknjižen stan
32;Opština Zemun , Batajnica , Matrozova;38000;1.0;1188;halooglasi;Batajnica, Zemun, prodaja stana
42;Opština Rakovica , Vidikovac , Vidikovački venac;72000;1.5;1714;halooglasi;Vidikovac - 1.5-soban sa terasom
55;Opština Savski venac , Beograd na vodi , Bulevar Vudroa Vilsona;330000;2.0;6000;halooglasi;BW Verde, nov, lux stan ID#5848
94;Opština Savski venac , Klinički centar , Višegradska;300000;3.5;3191;halooglasi;Klinički centar, Višegradska, 94 m2
61;Opština Zvezdara , Vukov Spomenik , Jovana Ćirilova;228000;2.5;3738;halooglasi;Vukov spomenik, Jovana Ćirilova, 61+10 m2
62;Opština Zvezdara , Mirijevo , Petrarkina;115000;2.0;1855;halooglasi;Mirijevo 2, Petrarkina, 62 m2
49;Opština Novi Beograd , Blok 71 , Dr Ivana Ribara;120000;1.0;2449;halooglasi;Blok 71, Dr Ivana Ribara, 49 m2
50;Opština Palilula , Višnjička Banja , Slobodana Jovanovića;115000;2.5;2300;halooglasi;Višnjička Banja,Slobodana Jovanovića,50+4m2
43;Opština Voždovac , Lekino brdo ,;100800;1.5;2379;halooglasi;Novogradnja, Lekino brdo, 42,37 m2, cena bez pdv
49;Opština Zvezdara , Cvetkova pijaca , Preševska;135990;2.0;2775;halooglasi;Cvetkova pijaca, Preševska, 49 m2
44;Opština Voždovac , Trošarina ,;131640;1.5;3000;halooglasi;Lux novogradnja Trošarina, 43,88 m2 cena + Pdv
92;Opština Vračar , Crveni krst , Šumatovačka;330500;3.0;3592;halooglasi;Crveni Krst, Šumatovačka, 92 m2
60;Opština Čukarica , Žarkovo , Branka Cvetkovića;96000;3.0;1600;halooglasi;Žarkovo - trosoban sa dve terase
49;Opština Vračar , Kalenić pijaca;211000;2.0;4306;halooglasi;Ekskluzivna novogradnja nadomak Krunske ulice
100;Opština Stari grad , Takovska;520000;4.0;5200;halooglasi;Penthouse u strogom centru grada
104;Opština Vračar , Hram svetog Save , Dubljanska;258625;3.0;2500;halooglasi;Duplex Hram Svetog Save
37;Opština Savski venac , Humska , Oblakovska;111000;1.5;3000;halooglasi;Jednoiposoban stan u blizini Autokomande
144;Opština Zvezdara , Bulbulder , Živojina Žujovića;285000;5.0;1979;halooglasi;Petosoban dupleks novije gradnje
43;Opština Čukarica , Cerak , Bitoljska;79500;1.5;1849;halooglasi;Cerak, 43m2, V, gas
197;Opština Vračar , Hram svetog Save , Južni bulevar;720000;6.0;3655;halooglasi;Neimar, 197m2, VI, eg, novo
54;Opština Voždovac , Medaković padina , Cvetanova Ćuprija;90000;2.5;1667;halooglasi;Medak padina, 54m2, pr, eg
104;Opština Savski venac , Centar , Vojvode Milenka;320000;6.0;3077;halooglasi;Centar - Vojvode Milenka, 104m2, I, uknj. ID#1308
103;Opština Rakovica , Miljakovac , Stevana Opačića;199000;3.5;1932;halooglasi;Miljakovac, 103m2, dupleks, uknj. ID#1388
33;Opština Novi Beograd , Blok 70a , Dr Agostina Neta;109900;1.5;3330;halooglasi;Blok 70a, Agostina Neta, 33m2 ID#9624
45;Opština Zemun , Novi grad , Prvomajska;134700;2.0;3000;halooglasi;Prvomajska, nov, lux, useljiv stan ID#1730
58;Opština Čukarica , Sremčica , Sare Bernar;73500;2.0;1267;halooglasi;Stan od 58 m2 + 8 m2 terasa
64;Opština Zvezdara , Vukov Spomenik , Zahumska;236000;2.5;3688;halooglasi;Vukov spomenik, Zahumska, 2.5 renoviran ID#1223
41;Opština Rakovica , Stari Košutnjak ,;88000;2.0;2154;halooglasi;Stari Košutnjak, Rakovica ID#1479
147;Opština Čukarica , Golf , Tuniska;460000;4.0;3129;halooglasi;Golf naselje, Tuniska, 4.0, 147 m2
28;Opština Novi Beograd , Ledine;60000;0.5;2143;halooglasi;Novogradnja sa građ.dozvolom,Ledine kod nove crkve
46;Opština Savski venac , Centar , Karađorđeva;135000;2.0;2935;halooglasi;Centar, Karadjordjeva
103;Opština Voždovac , Autokomanda , Admirala Vukovića;250000;4.0;2441;halooglasi;Autokomanda, Admirala Vukovica, 4.0, 102.43 m2
65;Opština Savski venac , Dedinje , Rajka Mitića;191000;2.5;2938;halooglasi;Dedinje, Rajka Mitica, 2.5, 65 m2
32;Opština Vračar , Cvetni trg , Resavska;115000;1.5;3651;halooglasi;Cvetni trg, Resavska, 1.5, 31.5 m2
118;Opština Vračar , Hram svetog Save , Svetog Save;435000;4.0;3686;halooglasi;Hram, Svetog Save
114;Opština Stari grad , Centar , Generala Lešjanina;295000;4.5;2588;halooglasi;Centar, Generala Lesjanina
59;Opština Zemun , Zemun polje , Elija Fincija;86000;2.5;1458;halooglasi;Zemun polje, stan u kući, 59m2
38;Opština Surčin , Ledine , Mije Aleksića;82000;1.5;2158;halooglasi;Uknjžen 1.5 stan na Ledinima ID#1754
46;Opština Čukarica , Železnik , Velislava Vulovića;70000;1.5;1522;halooglasi;1.5 stan u Železniku, Velislava Vulovića ID#2662
123;Opština Zemun , Karađorđev trg;430000;4.0;3496;halooglasi;Zemun-Karađorđev trg, 4.0-salonac, 123(T)+parking
58;Opština Zvezdara , Mirijevo , Aleksandra Tomaševića;105000;2.0;1810;halooglasi;Mirijevo, Aleksandra Tomaševića, 58m2, 2.0 ID#2496
62;Opština Voždovac , Kumodraž , Vojvode Stepe;109900;2.0;1773;halooglasi;Uknjižen 2.0 stan kod Farmaceutskog fakulteta ID#3
46;Opština Zvezdara , Zeleno brdo , Kisela voda 16;108696;1.5;2400;halooglasi;Stan blizu bulevara na prodaju
126;Opština Čukarica , Banovo brdo;347820;4.0;2760;halooglasi;Četverosoban stan u izgradnji /Banovo brdo
125;Opština Čukarica , Banovo brdo;345317;4.0;2763;halooglasi;Četverosoban stan u izgradnji /Banovo brdo
126;Opština Čukarica , Banovo brdo;347820;4.0;2760;halooglasi;Četvorosoban stan u izgradnji / Banovo brdo
126;Opština Čukarica , Banovo brdo;347820;4.0;2760;halooglasi;Četverosoban stan u izgradnji / Banovo brdo
125;Opština Čukarica , Banovo brdo;345317;4.0;2763;halooglasi;Četverosoban stan u izgradnji / Banovo brdo
68;Opština Novi Beograd , Stari Merkator , Aleksinačkih rudara;199000;3.0;2926;halooglasi;Stari Merkator 3.0-soban
69;Opština Novi Beograd , Hotel Jugoslavija , Aleksinačkih rudara;165000;3.0;2391;halooglasi;Aleksinackih rudara 01 - Hotel Jugoslavija
167;Opština Zemun , Pregrevica , Pregrevica;350000;2.0;2096;halooglasi;Lux, Pregrevica, 97+70m2, toplotna pumpa
42;Opština Rakovica , Vidikovac , Katarine Holecev;75000;1.5;1786;halooglasi;U blizini Meka
46;Opština Voždovac , Naselje Stepa Stepanović , Dušana Jovanovića;125000;1.5;2717;halooglasi;Voždovac, Stepa Stepanovića, Dušana Jovanovića, 46
94;Opština Zemun , Gornji grad ,;230300;3.5;2450;halooglasi;Gornji grad - Zemun - Novogradnja
58;Opština Zemun , Gornji grad ,;145000;2.0;2500;halooglasi;Gornji grad - Zemun - Novogradnja
52;Opština Rakovica , Stari Košutnjak ,;94000;2.0;1835;halooglasi;Stari Košutnjak, Rakovica ID#1474
51;Opština Palilula , Krnjača , Grge Andrijanovića ulica 7.;79900;2.5;1567;halooglasi;Prodaja - 2.5 - Krnjaca - 51 kvm - nov- opremljen
41;Opština Voždovac , Medaković padina ,;85000;1.5;2073;halooglasi;Dobra ponuda 1.5 Medak ID#128803
74;Opština Novi Beograd , Blok 37 , Bulevar Arsenija Čarnojevića;155000;3.0;2095;halooglasi;Blok 37 ID#3651
85;Opština Vračar , Hram svetog Save , Stojana Protića;260000;3.0;3059;halooglasi;Vračar, Hram Sv. Save - Stojana Protića 85m2
58;Opština Zvezdara , Veliki Mokri Lug ,;149000;3.0;2569;halooglasi;Renoviran 3.0 stan na Zvezdari ID#1788
42;Opština Rakovica , Labudovo brdo , Serdara Janka Vukotića;95000;2.5;2262;halooglasi;Labudovo brdo, Serdar Janka Vukotića, odličan
50;Opština Palilula , Zira , Cvijićeva;122500;2.0;2450;halooglasi;Blizina Zire, odlična lokacija ID#6202
83;Opština Vračar , Hram svetog Save , Stojana Protića;398400;3.0;4800;halooglasi;Svetao prostran stan u luksuznoj zgradi kod Hrama
70;Opština Savski venac , Dedinje , Diane Budisavljević;255000;2.0;3643;halooglasi;Dedinje - Diane Budisavljević 70kvm
32;Opština Zvezdara , Cvetkova pijaca , Paje Jovanovića;85000;1.5;2656;halooglasi;Zvezdara, 32 m2, 1,5 stan, I/3, terasa
54;Opština Vračar , Karađorđev park , Bulevar oslobođenja;215000;2.0;3981;halooglasi;Vračar, 54m2 , 2t, 3/8, cg, lift, garaža, uknjižen
77;Opština Čukarica , Žarkovo , Poručnika Spasića i Mašere;135000;3.0;1753;halooglasi;Žarkovo, 77m2, 3,0, pr/8, cg/t.voda, 2 m.č. lodja
51;Opština Palilula , Kovilovo , Vrbovski;30000;2.0;588;halooglasi;Vrbovski, 51 m2, 2,0, II/2, TA, uknjižen
48;Opština Čukarica , Žarkovo , Prote Milana Smiljanića;96000;2.0;2000;halooglasi;Žarkovo,Novogradnja,ul.Prote M.Smiljanića,2.0.,48m
195;Opština Čukarica , Filmski grad , Arčibalda Rajsa;369000;4.0;1892;halooglasi;Čukarica, Filmski grad,Arčibalda Rajsa, 4.0,195m2
27;Opština Palilula , Tašmajdan , Vladetina;80000;1.5;2963;halooglasi;Vladetina, Tašmajdan, Palilula
53;Opština Čukarica , Filmski grad , Ilije Stojadinovića;114900;2.5;2168;halooglasi;Ilije Stojadinovića, Filmski grad, Čukarica
118;Opština Voždovac , Vojvode Stepe , Vojvode Stepe;275000;4.0;2331;halooglasi;Vojvode Stepe, Voždovac
86;Opština Novi Beograd , Sava centar , Vladimira Popovića;275000;3.0;3198;halooglasi;Vladimira Popovića, Sava Centar, Novi Beograd
82;Opština Savski venac , Centar , Svetozara Markovića;370000;2.5;4512;halooglasi;Svetozara Markovića, Slavija, Savski venac
57;Opština Vračar , Neimar , Kornelija Stankovića;130000;2.5;2281;halooglasi;Kornelija Stankovića, Neimar, Vračar
68;Opština Čukarica , Banovo brdo , Dostojevskog;136000;3.0;2000;halooglasi;Dostojevskog, Banovo brdo, Čukarica
132;Opština Novi Beograd , Blok 72 , Dr Ivana Ribara;230000;6.0;1742;halooglasi;Dr Ivana Ribara, Blok 72, Novi Beograd
38;Opština Voždovac , Braće Jerković , Kraljevacka;99900;1.0;2629;halooglasi;Prodaja, stan, Kraljevacka, 38m2, Id628
41;Opština Čukarica , Žarkovo , Prote Milana Smiljanića;82000;1.5;2000;halooglasi;Žarkovo,Novogradnja ul.Prote M.Smiljanića,1.5,41m2
47;Opština Čukarica , Žarkovo , Prote Milana Smiljanića;94000;2.0;2000;halooglasi;Žarkovo,Novogradnja ul.Prote M.Smiljanića,2.0.,47m
30;Opština Čukarica , Žarkovo , Prote Milana Smiljanića;60000;1.5;2000;halooglasi;Žarkovo,Novogradnja ul.Prote M.Smiljanića,1.5,30m2
56;Opština Čukarica , Žarkovo , Prote Milana Smiljanića;112000;3.0;2000;halooglasi;Žarkovo,Novogradnja,ul.Prote M.Smiljanića,3.0.56m2
48;Opština Čukarica , Žarkovo , Prote Milana Smiljanića;96000;2.0;2000;halooglasi;Žarkovo,Novogradnja,ul.Prote M.Smiljanića,2.0.,48m
67;Opština Rakovica , Kanarevo brdo , Vukasovićeva;149000;2.5;2224;halooglasi;Kanarevo brdo -67m2-dvoiposoban-uknjižen
66;Opština Stari grad , Obilićev venac , Obilicev venac;359000;3.0;5439;halooglasi;Izuzetan,3.0,obilicev Venac,renoviran
150;Opština Savski venac , Dedinje;530000;5.0;3533;halooglasi;Luksuzan stan, 5.0, Beli dvor
56;Opština Zemun , Gornji grad , Krajiška;74500;3.0;1330;halooglasi;3.0 Zemun, Gornji grad ID#1856
30;Opština Čukarica , Žarkovo , Prote Milana Smiljanića;60000;0.5;2000;halooglasi;Žarkovo,Novogradnja ul.Prote M.Smiljanića,0.5,30m2
65;Opština Novi Beograd , Bežanijska kosa 2 , Peđe Milosavljevića;139500;2.0;2146;halooglasi;Novi Beograd, Bežanijska kosa 2, Peđe Milosavljevi
89;Opština Čukarica , Filmski grad , Veljka Petrovića;136000;3.5;1528;halooglasi;Čukarica, Filmski grad, Veljka Petrovića, 3.5, 89m
79;Opština Čukarica , Banovo brdo , Lazara Kujundžića;237000;3.5;3000;halooglasi;Banovo brdo, Lazara Kujundžića, 3.5, 79m2
112;Opština Vračar , Južni bulevar;345000;4.0;3080;halooglasi;Vračar, Južni bulevar, 112m2
67;Opština Stari grad , Centar , Gospodar Jevremova;299000;2.0;4463;halooglasi;Centar - Gospodar Jevremova ID#3589
69;Opština Barajevo , Gaj , 20. oktobra;60000;2.5;870;halooglasi;Barajevo, 69m2 mereno, terasa ID#5844
62;Opština Vračar , Pravni fakultet , Bulevar kralja Aleksandra;235000;2.0;3790;halooglasi;Vračar,Tasmajdan,Desanke Maksimović
85;Opština Novi Beograd , Blok 23 , Bulevar Arsenija Čarnojevića;265000;4.0;3118;halooglasi;Bulevar Arsenija Čarnojevića, Blok 23, Novi Beogra
32;Opština Zvezdara , Mirijevo , Milićeva;81000;1.5;2531;halooglasi;Milićeva, Mirijevo I, Zvezdara ID#1891
72;Opština Voždovac , Medaković 2 , Radovana Simića Cige;135000;3.0;1875;halooglasi;Medaković 2, komforan trosoban ID#6449
51;Opština Novi Beograd , Blok 24 (Super Vero) , Bulevar Milutina Milankovića;200000;1.5;3922;halooglasi;Novi Beograd, Milutina Milankovića, Blok 24, 51m2
21;Opština Palilula , Karaburma , Husinskih rudara;59000;1.0;2810;halooglasi;Karaburma, Husinskih rudara, 21m2 ID#48211
122;Opština Voždovac , Vojvode Stepe , Vojvode Stepe;320000;4.0;2623;halooglasi;Voždovac, Vojvode Stepe, 122m2 ID#54743
75;Opština Rakovica , Petlovo brdo , Generala Zgonjanina;130000;4.0;1733;halooglasi;Prodaje se stan,Petlovo brdo ID#1436
79;Opština Zvezdara , Kluz , Franje Kluza;159000;3.0;2013;halooglasi;Kluz, 79m2, trosoban, drugi sprat, uknjižen
51;Opština Zemun , Centar , Gundulićeva;117300;2.0;2300;halooglasi;Zemun, Centar, Gundulićeva, 51m2
37;Opština Novi Beograd , Ledine , Surčinska;68500;2.0;1851;halooglasi;Odličan 2.0 stan u novogradnji na Ledinama ID#1286
74;Opština Stari grad , Studentski trg , Uzun Mirkova;250000;2.5;3378;halooglasi;Uzun Mirkova,2.5,74m2,uknjiženo ID#2964
59;Opština Novi Beograd , Fontana , Omladinskih brigada;153000;2.0;2593;halooglasi;Omladinskih Brigada, za sređivanje ID#1140
46;Opština Zvezdara , Učiteljsko naselje , Mis Irbijeve;84000;2.0;1826;halooglasi;Učiteljsko naselje, Mis Irbijeve (ID: 976) ID#9997
30;Opština Čukarica , Žarkovo , Ace Joksimovića;65000;1.0;2167;halooglasi;Žarkovo, Ace Joksimovića, 30m2, terasa
50;Opština Čukarica , Sremčica , Dvoržakova;71000;2.0;1420;halooglasi;Sremčica,Dvoržakova,2.0,50m2(L),VPR/2, uknj.71.000
63;Opština Savski venac , Beograd na vodi , BW St. Regis Residences;525888;2.0;8347;halooglasi;BW St. Regis Residences - bez provizije za kupce!
67;Opština Palilula , Borča , Julije Delere;99700;2.5;1500;halooglasi;Dvosoban stan u Borci, uknjizen
94;Opština Zvezdara , Vukov Spomenik , Bulevar Kralja Aleksandra;394500;3.0;4197;halooglasi;Landmark Residence, PDV uključen, bez provizije ID
70;Opština Vračar , Crveni krst , Metohijska;229515;2.5;3279;halooglasi;Metohijska, u izgradnji, cena sa PDV-om
50;Opština Vračar , Crveni krst , Metohijska;166122;2.0;3322;halooglasi;Metohijska, u izgradnji, cena sa PDV-om
51;Opština Vračar , Crveni krst , Metohijska;166914;2.0;3273;halooglasi;Metohijska, u izgradnji, cena sa PDV-om
67;Opština Palilula , Višnjička Banja , Mirka Milojkovića;145000;3.0;2164;halooglasi;Višnjička banja Sunnyville, novogradnja
35;Opština Zvezdara , Mirijevo , Nikole Doksata;52000;1.5;1486;halooglasi;Mirijevo, zgrada iz 2008.
149;Opština Rakovica , Petlovo brdo , Nićifora Ninkovića;142000;3.5;953;halooglasi;Petlovo brdo, Nićifora Ninkovića, 149m2
56;Opština Voždovac , Šumice , Vladimira Tomanovića;140000;2.0;2500;halooglasi;ŠUMICE - Vladimira Tomanovića - 56m2
86;Opština Novi Beograd , Blok 38 , Bulevar Arsenija Čarnojevića;220000;3.5;2558;halooglasi;Odlićan,porodićan stan,3.5
37;Opština Vračar , Kalenić pijaca , Niška;145000;1.0;3919;halooglasi;Kod kalenića, 37 m2, jednosoban, odličan, uknjižen
125;Opština Zvezdara , Olimp , Milana Rakića;249000;4.0;1992;halooglasi;Zvezdara, Olimp - Milana Rakića
67;Opština Barajevo , Barajevo (mesto) , Cara Lazara;57000;2.0;851;halooglasi;Barajevo Gaj, stan 67m2
60;Opština Zvezdara , Lion , Despota Olivera;168000;2.0;2800;halooglasi;Zvezdara - Lion - 60m2 + velika  terasa  -uknjižen
59;Opština Vračar , Krunski venac , Smiljanićeva;183600;2.5;3112;halooglasi;U blizini Krunske, odlična lokacija, 59m2
45;Opština Voždovac , Voždovačka crkva , Vitanovačka;99000;1.0;2200;halooglasi;Voždovac, odlična struktura, pozicija, adaptibilan
42;Opština Voždovac , Medaković 2 , Radovana Simića Cige;94900;1.0;2260;halooglasi;MEDAKOVIC II - odlican stan I idealan sprat
97;Opština Rakovica , Miljakovac , 8. crnogorske brigade;144900;4.0;1494;halooglasi;Divna zgrada, čarobno okruženje, bogat prostor
85;Opština Voždovac , Braće Jerković , Zaplanjska;229800;6.0;2704;halooglasi;Zaplanjska duplex 85kvm (+ 70kvm gornji nivo)
